# expected_volume_mL=112.37,sensor_cal_factor=0.00052587,source_duration_s=25.00
time_s,mass_g,filt_mass_g,filt_inflow_g_s,kz_flow_g_s,cum_volume_g,cum_volume_mL,zone,is_roi
22.275285959243774,82.71074426099999,83.81845098779544,1.5090377435117688,2.6134930108127974,87.59992025297083,87.75788444497178,draining,1
22.31279683113098,81.335594211,83.86144219166302,1.621012345349417,2.5983761799313223,87.66333872108902,87.82141727217895,draining,1
22.350319147109985,83.81927822099999,83.90666080031613,1.7592943581956484,2.5834559770634016,87.73238075633975,87.8905838071927,draining,1
22.387855768203735,85.840196631,83.95453313210312,1.919355090740774,2.568730252989115,87.73520794881885,87.89341609779488,draining,1
22.38926386833191,85.487337861,84.00556114129125,2.0962577517398264,2.5541962818741193,87.8122074527659,87.9705544507773,draining,1
22.42441487312317,82.459904271,84.06031429216576,2.2848121154971075,2.5398508027853057,87.8153546054089,87.97370727851022,draining,1
22.42573595046997,83.570015841,84.11937734078387,2.4797123093787876,2.525690076870796,87.91180370875229,88.07033030329822,voiding,1
22.46315288543701,84.095359971,84.1832587284522,2.6756593654174594,2.5117099580056714,88.0139497176899,88.17266050660179,voiding,1
22.50000786781311,84.98670962099999,84.25229620359798,2.8674722467607694,2.497905974548786,88.1287855665371,88.287703432716,voiding,1
22.538819074630737,84.023841651,84.3265934658303,3.05019217356067,2.484273419840883,88.13074740757557,88.28966881143616,voiding,1
22.53944492340088,84.784775541,84.40599866066319,3.219185133126053,2.4708074491101666,88.24901787544373,88.40815255003379,voiding,1
22.575341939926147,83.196122271,84.49012224665316,3.3702464863463497,2.457503180456172,88.37898314494176,88.53835217886372,voiding,1
22.61317777633667,83.884486101,84.57839270265114,3.4997097153820014,2.4443557975001995,88.38326081061334,88.54263755821813,voiding,1
22.614382028579712,86.33451443099999,84.67014560082399,3.6045588401376123,2.4313606511016497,88.51218309605977,88.67179232223981,voiding,1
22.649765729904175,86.701045821,84.76472265364721,3.682541187315008,2.418513357266662,88.64913863819564,88.80899482888763,voiding,1
22.68670678138733,84.283621431,84.86153777969271,3.7322743979059085,2.4058098880791743,88.79488068119142,88.95499968061652,voiding,1
22.725646018981934,82.25849606099999,84.96007831224337,3.7533391887335936,2.3932466522540454,88.79938034604383,88.95950745947088,voiding,1
22.72684597969055,84.14374001099999,85.05985456628541,3.7463477928509357,2.3808205618478557,88.93373806196506,89.09410745538476,voiding,1
22.76287007331848,87.672853581,85.16034524199198,3.712977474783646,2.368529081855443,89.07509930237158,89.23572360486034,voiding,1
22.801236867904663,87.91527965099999,85.26096774903343,3.65595922848898,2.3563702599236214,89.07649996338058,89.23712679160548,voiding,1
22.801624059677124,83.643637641,85.36105657137841,3.5790137674247866,2.3443427342294045,89.20470764001003,89.36556565819478,voiding,1
22.837913990020752,82.542991731,85.45982642516493,3.4867301133402275,2.3324457186420244,89.33332122512691,89.49441116522432,voiding,1
22.87534999847412,84.712205481,85.55634551901507,3.3843862492436267,2.3206789655149236,89.45986737501217,89.62118550892824,voiding,1
22.913339853286743,87.467238411,85.64958219437443,3.2777160677791315,2.309042707710884,89.46463788735872,89.62596462368136,voiding,1
22.91481900215149,87.566627841,85.73855580357274,3.1726317778647184,2.297537582626145,89.57531900430675,89.73684532589336,voiding,1
22.95025086402893,84.912561951,85.82254763566617,3.0749155472447907,2.2861645419420125,89.69115447532995,89.8528896767481,voiding,1
22.988450050354004,85.02141704099999,85.90128732419232,2.9898979824177854,2.2749247515207176,89.69193747511605,89.8536740884753,voiding,1
22.988714933395386,87.02340413099999,85.97505318259374,2.922143664437458,2.263819486238411,89.79728631807484,89.95921290129718,voiding,1
23.02505898475647,86.690528421,86.04467025671813,2.875165056713473,2.2528500246107788,89.90340999329776,90.06552794359624,voiding,1
23.062124013900757,85.63721081099999,86.11141549389204,2.8511855046090906,2.2420175478454065,90.01242895811657,90.17474349641012,voiding,1
23.100361824035645,85.793394201,86.17684930742514,2.850969740905462,2.2313230475012737,90.01613050268078,90.17845171576917,voiding,1
